price,num_bedrooms,num_bathrooms,num_toilet,location,property_type
800000,3,3,3,ebute metta,3 BEDROOM FLAT 
800000,3,3,4,ebute metta,3 BEDROOM FLAT 
1000000,3,3,4,thomas estate,3 BEDROOM FLAT 
700000,1,1,1,off allen,1 BEDROOM MINI FLAT FLAT 
750000,2,2,3,shomolu shomolu,2 BEDROOM FLAT 
700000,1,1,2,allen avenue,1 BEDROOM MINI FLAT MINI FLAT FLAT 
1200000,3,3,4,badore ajah,3 BEDROOM FLAT 
800000,3,3,2,abraham adesanya,3 BEDROOM FLAT 
3000000,3,3,4,ikota lekki,3 BEDROOM FLAT 
800000,3,3,3,akoka yaba,3 BEDROOM FLAT 
400000,1,1,1,ojodu lagos,1 BEDROOM MINI FLAT MINI FLAT FLAT 
4500000,4,4,4,oniru victoria,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ONIRU VICTORIA ISLAND LAGOS
1200000,2,2,3,onike yaba,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ONIKE YABA LAGOS
2800000,3,3,3,oniru victoria,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ONIRU VICTORIA ISLAND LAGOS
2000000,3,3,4,sabo yaba,3 BEDROOM FLAT 
400000,1,1,0,ojodu lagos,FLAT 
550000,1,1,2,new garage,1 BEDROOM MINI FLAT MINI FLAT FLAT 
550000,1,1,2,new garage,1 BEDROOM MINI FLAT MINI FLAT FLAT 
3500000,4,4,5,ikota ikota,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
2800000,4,4,5,ikota ikota,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
3500000,4,4,5,ikota ikota,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
3000000,3,3,4,ikate ikate,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IKATE IKATE LEKKI LAGOS
1100000,3,3,2,toyin street,3 BEDROOM FLAT 
500000,1,1,1,gbagada lagos,1 BEDROOM MINI FLAT MINI FLAT FLAT 
900000,2,2,3,aguda surulere,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT AGUDA SURULERE LAGOS
750000,2,2,3,shomolu lagos,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT SHOMOLU LAGOS
500000,1,1,1,ojodu lagos,1 BEDROOM MINI FLAT MINI FLAT FLAT 
550000,1,1,2,gbagada lagos,1 BEDROOM MINI FLAT MINI FLAT FLAT 
5000000,4,4,5,lekki phase,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
3500000,4,4,5,ikota ikota,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
3000000,4,4,5,idado idado,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT IDADO IDADO LEKKI LAGOS
4500000,4,4,5,lekki phase,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
2300000,2,2,3,lekki lekki,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI LEKKI PHASE 1 LEKKI LAGOS
5000000,4,4,5,off palace,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OFF PALACE WAY ONIRU VICTORIA ISLAND LAGOS
3500000,4,4,5,ikota ikota,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
3500000,3,3,4,oniru victoria,3 BEDROOM FLAT 
10000000,4,4,5,banana island,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
3500000,4,4,5,lekki county,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT LEKKI COUNTY IKOTA LEKKI LAGOS
4000000,5,5,6,osapa london,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT OSAPA LONDON OSAPA LONDON LEKKI LAGOS
1600000,2,2,3,ikate lekki,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IKATE LEKKI PHASE 2 LEKKI LAGOS
1000000,1,1,2,chevron lekki,1 BEDROOM MINI FLAT BLOCKS OF FLATS HOUSE FOR RENT CHEVRON LEKKI PHASE 2 LEKKI LAGOS
3500000,4,4,5,chevy view,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT CHEVY VIEW ESTATE CHEVRON LEKKI LAGOS
7000000,4,4,5,lekki phase,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
3000000,4,4,5,ikota lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA LEKKI LAGOS
3000000,3,3,4,off palace,3 BEDROOM FLAT 
4000000,5,5,6,oral estate,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ORAL ESTATE LEKKI LAGOS
3000000,3,3,4,lekki phase,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
3500000,3,3,4,ologolo lekki,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT OLOGOLO LEKKI LAGOS
15000000,5,5,6,lekki phase,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
3000000,4,4,5,orchid road,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT ORCHID ROAD CHEVRON LEKKI LAGOS
1500000,1,1,2,chevron lekki,1 BEDROOM MINI FLAT BLOCKS OF FLATS HOUSE FOR RENT CHEVRON LEKKI PHASE 2 LEKKI LAGOS
13000000,3,3,4,banana island,3 BEDROOM FLAT 
17000000,5,5,6,banana island,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
3000000,3,3,4,lekki lekki,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI LEKKI PHASE 1 LEKKI LAGOS
2300000,3,3,4,osapa london,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT OSAPA LONDON LEKKI LAGOS
5000000,3,3,4,oniru victoria,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ONIRU VICTORIA ISLAND LAGOS
4500000,4,4,5,ikate lekki,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT IKATE LEKKI PHASE 2 LEKKI LAGOS
3000000,5,5,6,chevy view,5 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT CHEVY VIEW CHEVRON LEKKI LAGOS
2200000,2,2,3,ikate lekki,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IKATE LEKKI LAGOS
1200000,4,4,5,ocean palm,4 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT OCEAN PALM ESTATE SANGOTEDO AJAH LAGOS
2000000,2,2,3,chevron chevron,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT CHEVRON CHEVRON LEKKI LAGOS
4500000,3,3,4,lekki lekki,3 BEDROOM FLAT 
3000000,4,4,5,chevron drive,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVRON DRIVE CHEVRON LEKKI LAGOS
1700000,3,3,4,ikota villa,3 BEDROOM FLAT 
1000000,1,1,2,thomas estate,1 BEDROOM MINI FLAT MINI FLAT FLAT 
10000000,5,5,6,bourdillon old,5 BEDROOM PENTHOUSE FLAT 
6000000,3,3,3,oniru victoria,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ONIRU VICTORIA ISLAND LAGOS
1300000,1,1,1,oral estate,1 BEDROOM MINI FLAT STUDIO APARTMENT FLAT 
3500000,4,4,5,agungi lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT AGUNGI LEKKI LAGOS
2500000,2,2,3,2nd toll,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT 2ND TOLL GATE LEKKI PHASE 1 LEKKI LAGOS
2500000,2,2,3,lekki lekki,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI LEKKI PHASE 1 LEKKI LAGOS
8000000,5,5,6,pinnock beach,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT PINNOCK BEACH ESTATES LEKKI PHASE 2 LEKKI LAGOS
3000000,3,3,4,lekki phase,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
8000000,1,1,0,banana island,FLAT 
3000000,4,4,5,ado ajah,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ADO AJAH LAGOS
3500000,3,3,4,oniru victoria,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ONIRU VICTORIA ISLAND LAGOS
6000000,3,3,4,victoria island,3 BEDROOM FLAT 
5500000,3,3,3,off alexander,3 BEDROOM FLAT 
3000000,3,3,4,lekki phase,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
15000000,3,3,4,banana island,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND ESTATE BANANA ISLAND IKOYI LAGOS
3000000,4,4,4,ikate ikate,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT IKATE IKATE LEKKI LAGOS
1200000,3,3,4,ocean palm,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT OCEAN PALM ESTATE SANGOTEDO AJAH LAGOS
15000000,3,3,4,off kingsway,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OFF KINGSWAY ROAD IKOYI OLD IKOYI IKOYI LAGOS
2500000,3,3,4,chevron drive,3 BEDROOM FLAT 
3500000,3,3,4,chevron lekki,3 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT CHEVRON LEKKI PHASE 2 LEKKI LAGOS
10000000,3,3,4,lekki phase,3 BEDROOM FLAT 
5000000,4,4,5,lekki phase,4 BEDROOM HOUSE FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
3500000,4,4,5,osapa osapa,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OSAPA OSAPA LONDON LEKKI LAGOS
6500000,5,5,6,pinnock beach,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT PINNOCK BEACH ESTATE LEKKI LAGOS
400000,2,2,2,ajao estate,2 BEDROOM MINI FLAT FLAT 
1800000,3,3,4,chevron chevron,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT CHEVRON CHEVRON LEKKI LAGOS
6000000,7,7,7,lekki lekki,7 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT LEKKI LEKKI PHASE 1 LEKKI LAGOS
4000000,4,4,5,osapa london,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OSAPA LONDON LEKKI LAGOS
4000000,3,3,4,lekki phase,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
4500000,5,5,6,oral estate,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ORAL ESTATE LEKKI LAGOS
2700000,4,4,5,ikota ikota,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
3000000,4,4,5,bera estate,"4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT BERA ESTATE, CHEVRON CHEVRON LEKKI LAGOS"
3000000,4,4,5,ologolo lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OLOGOLO LEKKI PHASE 2 LEKKI LAGOS
3500000,4,4,5,chevron lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT CHEVRON LEKKI LEKKI PHASE 2 LEKKI LAGOS
2000000,2,2,3,osapa osapa,2 BEDROOM FLAT 
12000000,5,5,6,banana island,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
2300000,3,3,4,osapa london,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT OSAPA LONDON LEKKI PHASE 2 LEKKI LAGOS
5000000,3,3,3,victoria island,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT VICTORIA ISLAND LAGOS
600000,3,3,4,sangotedo ajah,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT SANGOTEDO AJAH LAGOS
1500000,1,1,2,lekki lekki,1 BEDROOM MINI FLAT BLOCKS OF FLATS HOUSE FOR RENT LEKKI LEKKI PHASE 1 LEKKI LAGOS
2000000,2,2,3,osapa osapa,2 BEDROOM FLAT 
2000000,4,4,5,ikota ikota,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
3500000,4,4,5,ikota villa,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA VILLA IKOTA LEKKI LAGOS
22000000,5,5,6,banana island,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
10000000,3,3,4,banana island,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
10000000,5,5,6,vgc lekki,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT VGC LEKKI LAGOS
2800000,3,3,4,lekki right,3 BEDROOM FLAT 
3500000,4,4,5,bera estate,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT BERA ESTATE CHEVRON LEKKI LAGOS
2500000,5,5,6,abraham adesanya,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ABRAHAM ADESANYA ESTATE AJAH LAGOS
15000000,4,4,5,off kingsway,4 BEDROOM PENTHOUSE FLAT 
1700000,4,4,4,idado idado,4 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IDADO IDADO LEKKI LAGOS
4500000,4,4,5,chevron lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT CHEVRON LEKKI LAGOS
5500000,4,4,5,lekki phase,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
15000000,3,3,4,banana island,3 BEDROOM FLAT 
15000000,3,3,4,banana island,3 BEDROOM FLAT 
12000000,3,3,4,banana island,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND BANANA ISLAND IKOYI LAGOS
3500000,4,4,5,ikota lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA LEKKI PHASE 2 LEKKI LAGOS
11000000,3,3,4,banana island,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
8000000,4,4,5,off palace,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OFF PALACE WAY ONIRU VICTORIA ISLAND LAGOS
1000000,3,3,4,ajao estate,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT AJAO ESTATE AJAO ESTATE ISOLO LAGOS
3000000,4,4,5,2nd toll,4 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT 2ND TOLL GATE LEKKI PHASE 2 LEKKI LAGOS
2500000,3,3,4,lekki phase,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
3500000,4,4,5,chevron lekki,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT CHEVRON LEKKI LAGOS
4000000,4,4,5,orchid road,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ORCHID ROAD LEKKI LAGOS
10000000,3,3,4,off kingsway,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OFF KINGSWAY OLD IKOYI IKOYI LAGOS
13000000,3,3,4,banana island,3 BEDROOM FLAT 
4000000,4,4,5,ikota ikota,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
11000000,4,4,5,banana island,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
15000000,5,5,7,admiralty way,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ADMIRALTY WAY LEKKI PHASE 1 LEKKI LAGOS
3500000,3,3,4,lekki lekki,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI LEKKI PHASE 1 LEKKI LAGOS
15000000,3,3,3,victoria island,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT VICTORIA ISLAND LAGOS
3500000,2,2,3,richmond gate,2 BEDROOM FLAT 
2300000,3,3,4,lekki lekki,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT LEKKI LEKKI PHASE 1 LEKKI LAGOS
8000000,5,5,6,lekki lekki,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI LEKKI PHASE 1 LEKKI LAGOS
7500000,5,5,6,lekki phase,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
2000000,1,1,2,oniru victoria,1 BEDROOM MINI FLAT MINI FLAT FLAT 
3000000,4,4,5,ikota lekki,4 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IKOTA LEKKI LAGOS
1800000,1,1,0,oniru victoria,MINI FLAT FLAT 
2500000,3,3,4,2nd toll,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT 2ND TOLL GATE CHEVRON CHEVRON LEKKI LAGOS
700000,2,2,3,sangotedo ajah,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT SANGOTEDO AJAH LAGOS
3200000,3,3,4,off kusenla,3 BEDROOM PENTHOUSE FLAT 
850000,2,2,3,ajao estate,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT AJAO ESTATE AJAO ESTATE ISOLO LAGOS
1100000,2,2,2,obanikoro estate,2 BEDROOM FLAT 
1200000,3,3,3,akoka yaba,3 BEDROOM FLAT 
700000,3,3,2,akoka yaba,3 BEDROOM FLAT 
1000000,2,2,3,ado ajah,2 BEDROOM HOUSE FOR RENT ADO AJAH LAGOS
2000000,3,3,4,idado lekki,3 BEDROOM HOUSE FOR RENT IDADO LEKKI LAGOS
650000,2,2,2,shomolu shomolu,2 BEDROOM FLAT 
600000,1,1,1,alagomeji yaba,1 BEDROOM MINI FLAT MINI FLAT FLAT 
750000,2,2,2,shomolu lagos,2 BEDROOM FLAT 
370000,1,1,1,akoka yaba,1 BEDROOM MINI FLAT MINI FLAT FLAT 
550000,1,1,2,new garage,1 BEDROOM MINI FLAT MINI FLAT FLAT 
550000,1,1,2,new garage,1 BEDROOM MINI FLAT MINI FLAT FLAT 
370000,1,1,1,akoka yaba,1 BEDROOM MINI FLAT MINI FLAT FLAT 
750000,2,2,3,greenville estate,2 BEDROOM FLAT 
400000,2,2,3,unique estate,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT UNIQUE ESTATE BARUWA IPAJA LAGOS
6000000,4,4,5,parkview estate,4 BEDROOM SEMI DETACHED BUNGALOW HOUSE FOR RENT PARKVIEW ESTATE PARKVIEW ESTATE IKOYI LAGOS
400000,1,1,0,ojodu lagos,FLAT 
5000000,4,4,5,parkview estate,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT PARKVIEW ESTATE PARKVIEW ESTATE IKOYI LAGOS
5000000,4,4,5,parkview estate,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT PARKVIEW ESTATE PARKVIEW ESTATE IKOYI LAGOS
350000,3,3,2,iyana ipaja,3 BEDROOM FLAT 
1400000,2,2,3,harmony estate,2 BEDROOM FLAT 
750000,1,1,1,admiralty homes,1 BEDROOM MINI FLAT MINI FLAT FLAT 
500000,1,1,1,admiralty homes,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
450000,1,1,1,admiralty homes,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
600000,1,1,2,alagomeji yaba,1 BEDROOM MINI FLAT MINI FLAT FLAT 
400000,1,1,2,ojodu lagos,1 BEDROOM MINI FLAT MINI FLAT FLAT 
800000,3,3,4,ibeju lekki,3 BEDROOM MINI FLAT FLAT 
400000,1,1,1,ojuelegba surulere,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
500000,2,2,1,ojuelegba surulere,2 BEDROOM MINI FLAT FLAT 
1500000,1,1,2,ikeja gra,1 BEDROOM MINI FLAT MINI FLAT FLAT 
4000000,4,4,4,phase 2,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT PHASE 2 GBAGADA LAGOS
550000,1,1,2,new garage,1 BEDROOM MINI FLAT MINI FLAT FLAT 
550000,1,1,2,new garage,1 BEDROOM MINI FLAT MINI FLAT FLAT 
550000,1,1,2,new garage,1 BEDROOM MINI FLAT MINI FLAT FLAT 
1100000,2,2,2,obanikoro shomolu,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT OBANIKORO SHOMOLU LAGOS
1600000,2,2,3,chevron lekki,2 BEDROOM MINI FLAT FLAT 
800000,3,3,3,isolo lagos,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ISOLO LAGOS
3000000,3,3,4,off freedom,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT OFF FREEDOM WAY LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
550000,2,2,3,iyana ipaja,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IYANA IPAJA IPAJA LAGOS
700000,1,1,1,fola agoro,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
900000,2,2,2,jibowu yaba,2 BEDROOM FLAT 
3500000,3,3,4,magodo shangisha,3 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT MAGODO SHANGISHA GRA MAGODO GRA PHASE 2 KOSOFE
4500000,4,4,5,ikate lekki,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT IKATE LEKKI LAGOS
650000,2,2,2,shomolu lagos,2 BEDROOM FLAT 
850000,2,2,3,ajao estate,2 BEDROOM FLAT 
350000,2,2,2,egbeda alimosho,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT EGBEDA ALIMOSHO LAGOS
3000000,1,0,0,... lekki,FLAT 
2500000,1,0,0,... lekki,FLAT 
1700000,3,3,3,adeniyi jones,3 BEDROOM FLAT 
1400000,3,3,3,allen avenue,3 BEDROOM FLAT 
1200000,3,3,3,akoka yaba,3 BEDROOM FLAT 
900000,2,2,3,aguda surulere,2 BEDROOM FLAT 
5000000,1,0,0,.... lekki,FLAT 
900000,1,0,0,... badore,FLAT 
1000000,1,0,0,badore,FLAT 
550000,3,3,3,unity estate,3 BEDROOM FLAT 
650000,1,1,1,bakare estate,1 BEDROOM MINI FLAT HOUSE FOR RENT BAKARE ESTATE AGUNGI LEKKI LAGOS
850000,1,1,2,idado idado,1 BEDROOM MINI FLAT FLAT 
500000,1,1,1,berger ojodu,1 BEDROOM MINI FLAT MINI FLAT FLAT 
700000,3,3,3,akoka yaba,3 BEDROOM FLAT 
900000,2,2,3,jibowu yaba,2 BEDROOM FLAT 
800000,1,1,1,sangotedo ajah,1 BEDROOM MINI FLAT OFFICE SPACE COMMERCIAL PROPERTY FOR RENT SANGOTEDO AJAH LAGOS
450000,1,1,1,lekki palm,1 BEDROOM MINI FLAT SHARED APARTMENT FLAT 
850000,3,3,3,lawanson surulere,3 BEDROOM MINI FLAT FLAT 
650000,2,2,2,shomolu shomolu,2 BEDROOM FLAT 
1500000,1,1,1,shonibare estate,1 BEDROOM MINI FLAT MINI FLAT FLAT 
1000000,2,2,2,ebute metta,2 BEDROOM FLAT 
1500000,1,1,1,ikeja gra,1 BEDROOM MINI FLAT MINI FLAT FLAT 
600000,1,1,1,shomolu shomolu,1 BEDROOM MINI FLAT FLAT 
800000,3,3,2,akoka yaba,3 BEDROOM FLAT 
650000,1,1,2,shomolu lagos,FLAT 
650000,2,2,3,shomolu shomolu,2 BEDROOM FLAT 
1300000,3,3,4,medina estate,3 BEDROOM FLAT 
4500000,5,5,5,adeniyi jones,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ADENIYI JONES IKEJA LAGOS
1100000,3,3,3,ifako gbagada,3 BEDROOM FLAT 
3000000,4,4,4,osapa london,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OSAPA LONDON LEKKI LAGOS
500000,2,2,2,magodo gra,2 BEDROOM FLAT 
600000,1,1,1,magodo gra,1 BEDROOM MINI FLAT MINI FLAT FLAT 
4500000,5,5,6,agungi agungi,5 BEDROOM HOUSE FOR RENT AGUNGI AGUNGI LEKKI LAGOS
3000000,4,4,5,chevron chevron,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVRON CHEVRON LEKKI LAGOS
1500000,3,3,4,gbagada lagos,3 BEDROOM FLAT 
3700000,5,5,6,magodo gra,5 BEDROOM HOUSE FOR RENT MAGODO GRA ISHERI OJODU LAGOS
3500000,4,4,5,ikota lekki,4 BEDROOM HOUSE FOR RENT IKOTA LEKKI IKOTA LEKKI LAGOS
2000000,2,2,3,ikeja gra,2 BEDROOM FLAT 
500000,2,2,3,surulere lagos,2 BEDROOM MINI FLAT FLAT 
5000000,4,4,5,lekki phase,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
1800000,1,1,2,ikoyi lagos,1 BEDROOM MINI FLAT MINI FLAT FLAT 
4000000,4,4,0,off kusenla,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT OFF KUSENLA ROAD IKATE LEKKI LAGOS
2500000,2,2,3,ikoyi lagos,2 BEDROOM FLAT 
1600000,3,3,4,sabo yaba,3 BEDROOM HOUSE FOR RENT SABO YABA LAGOS
3500000,3,3,4,lekki lagos,3 BEDROOM FLAT 
3000000,4,4,5,ikota ikota,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
2500000,3,3,4,ikeja gra,3 BEDROOM FLAT 
1500000,3,3,4,thomas estate,3 BEDROOM FLAT 
4000000,4,4,5,ikeja gra,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKEJA GRA IKEJA LAGOS
5000000,3,3,4,ikoyi lagos,3 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKOYI LAGOS
5500000,5,5,6,adeniyi jones,5 BEDROOM FLAT 
3000000,4,4,5,ikeja lagos,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKEJA LAGOS
5000000,4,4,0,off allen,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT OFF ALLEN AVENUE ALLEN AVENUE IKEJA LAGOS
2000000,3,3,4,adeniyi jones,3 BEDROOM FLAT 
3000000,4,4,5,adeniyi jones,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ADENIYI JONES IKEJA LAGOS
3000000,4,4,5,adeniyi jones,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ADENIYI JONES IKEJA LAGOS
3000000,4,4,5,opebi ikeja,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OPEBI IKEJA LAGOS
3000000,4,4,5,omole phase,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OMOLE PHASE 2 OMOLE PHASE 2 OJODU LAGOS
20000000,7,7,8,ademola adetokunbo,7 BEDROOM COMMERCIAL PROPERTY FOR RENT ADEMOLA ADETOKUNBO STREET VICTORIA ISLAND LAGOS
1400000,3,3,4,sabo yaba,3 BEDROOM FLAT 
1500000,2,2,3,ikeja lagos,2 BEDROOM FLAT 
1500000,1,1,2,lekki phase,1 BEDROOM MINI FLAT MINI FLAT FLAT 
4000000,4,4,0,off kusenla,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT OFF KUSENLA ROAD IKATE LEKKI LAGOS
