property_title,property_location,property_price,property_features,property_link
2 BEDROOM FLAT / APARTMENT FOR RENT SOLUYI GBAGADA SOLUYI GBAGADA LAGOS,Soluyi Gbagada Soluyi Gbagada Lagos,"₦ 1,100,000",2 bed 2 bath 2 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-soluyi-gbagada-soluyi-gbagada-lagos-5DLSS
2 BEDROOM FLAT / APARTMENT FOR RENT OGUDU GRA OGUDU GRA OGUDU LAGOS,Ogudu Gra Ogudu Gra Ogudu Lagos,"₦ 1,200,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ogudu-gra-ogudu-gra-ogudu-lagos-4CPSH
3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ALAGOMEJI YABA LAGOS,Alagomeji Yaba Lagos,"₦ 1,800,000",3 bed 2 bath 3 toilet,https://www.propertypro.ng/property/3-bedroom-blocks-of-flats-house-for-rent-alagomeji-yaba-lagos-3DMBK
FLAT / APARTMENT FOR RENT .... LEKKI LAGOS,.... Lekki Lagos,"₦ 1,000,000",0 bed 0 bath 0 toilet,https://www.propertypro.ng/property/flat-apartment-for-rent-lekki-lagos-2DJLN
3 BEDROOM FLAT / APARTMENT FOR RENT ATUNSA ESTATE MILLENUIM/UPS GBAGADA LAGOS,Atunsa Estate Millenuim Ups Gbagada Lagos,"₦ 2,200,000",3 bed 4 bath 5 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-atunsa-estate-millenuim-ups-gbagada-lagos-4DJBM
5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND ESTATE IKOYI. BANANA ISLAND IKOYI LAGOS,Banana Island Estate Ikoyi. Banana Island Ikoyi Lagos,"₦ 13,000,000",5 bed 6 bath 6 toilet,https://www.propertypro.ng/property/5-bedroom-terraced-duplex-house-for-rent-banana-island-estate-ikoyi-banana-island-ikoyi-lagos-9DFUW
DETACHED DUPLEX HOUSE FOR RENT OFF QUEENS DRIVE OLD IKOYI IKOYI LAGOS,Off Queens Drive Old Ikoyi Ikoyi Lagos,"₦ 18,000,000",bed bath toilet,https://www.propertypro.ng/property/detached-duplex-house-for-rent-off-queens-drive-old-ikoyi-ikoyi-lagos-6CMGU
2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT BACK OF MAYFAIR GARDEN AWOYAYA AJAH LAGOS,Back Of Mayfair Garden Awoyaya Ajah Lagos,"₦ 600,000",2 bed 3 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-blocks-of-flats-house-for-rent-back-of-mayfair-garden-awoyaya-ajah-lagos-6DLQL
2 BEDROOM FLAT / APARTMENT FOR RENT OKEIRA OKE-IRA OGBA LAGOS,Okeira Oke Ira Ogba Lagos,"₦ 700,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-okeira-oke-ira-ogba-lagos-3CYBG
"3 BEDROOM FLAT / APARTMENT FOR RENT PEACE ESTATE, SHOLUYI GBAGADA. SOLUYI GBAGADA LAGOS","Peace Estate, Sholuyi Gbagada. Soluyi Gbagada Lagos","₦ 1,500,000",3 bed 3 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-peace-estate-sholuyi-gbagada-soluyi-gbagada-lagos-7DLUA
SHOP COMMERCIAL PROPERTY FOR RENT ON ADMIRALTY WAY LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS,On Admiralty Way Lekki Phase 1 Lekki Phase 1 Lekki Lagos,"₦ 5,000,000",bed bath toilet,https://www.propertypro.ng/property/shop-commercial-property-for-rent-on-admiralty-way-lekki-phase-1-lekki-phase-1-lekki-lagos-7CCUZ
1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT SUNGAS SHOMOLU LAGOS SHOMOLU SHOMOLU LAGOS,Sungas Shomolu Lagos Shomolu Shomolu Lagos,"₦ 600,000",1 bed 1 bath 1 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-mini-flat-flat-apartment-for-rent-sungas-shomolu-lagos-shomolu-shomolu-lagos-6DKYP
2 BEDROOM FLAT / APARTMENT FOR RENT MILLENUIM/UPS GBAGADA LAGOS,Millenuim Ups Gbagada Lagos,"₦ 1,200,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-millenuim-ups-gbagada-lagos-3DKLV
1 BEDROOM MINI FLAT BLOCKS OF FLATS HOUSE FOR RENT AGUNGI LEKKI LAGOS,Agungi Lekki Lagos,"₦ 1,300,000",1 bed 1 bath 1 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-blocks-of-flats-house-for-rent-agungi-lekki-lagos-8DANV
1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT WINNERS ESTATE ABULE EGBA ABULE EGBA LAGOS,Winners Estate Abule Egba Abule Egba Lagos,"₦ 400,000",1 bed 2 bath 2 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-mini-flat-flat-apartment-for-rent-winners-estate-abule-egba-abule-egba-lagos-7CVBN
3 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR RENT MATERNITY 2 IGBOGBO IKORODU LAGOS,Maternity 2 Igbogbo Ikorodu Lagos,"₦ 400,000",3 bed 4 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-self-contain-flat-apartment-for-rent-maternity-2-igbogbo-ikorodu-lagos-5DKBV
3 BEDROOM FLAT / APARTMENT FOR RENT SHALOM APARTMENTS ON MOSLEY ROAD IKOYI. MOSLEY ROAD IKOYI LAGOS,Shalom Apartments On Mosley Road Ikoyi. Mosley Road Ikoyi Lagos,"₦ 120,000,000",3 bed 4 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-shalom-apartments-on-mosley-road-ikoyi-mosley-road-ikoyi-lagos-2DDGR
2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT KILO-MARSHA SURULERE LAGOS,Kilo Marsha Surulere Lagos,"₦ 1,200,000",2 bed 2 bath 2 toilet,https://www.propertypro.ng/property/2-bedroom-blocks-of-flats-house-for-rent-kilo-marsha-surulere-lagos-7DMEE
3 BEDROOM FLAT / APARTMENT FOR RENT AGUNGI AGUNGI LEKKI LAGOS,Agungi Agungi Lekki Lagos,"₦ 2,000,000",3 bed 4 bath 3 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-agungi-agungi-lekki-lagos-6DLXH
1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT EBUTE METTA YABA LAGOS,Ebute Metta Yaba Lagos,"₦ 300,000",1 bed 1 bath 1 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-self-contain-flat-apartment-for-rent-ebute-metta-yaba-lagos-4DKGQ
1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT MOBOLAJI BANK ANTHONY WAY IKEJA LAGOS,Mobolaji Bank Anthony Way Ikeja Lagos,"₦ 700,000",1 bed 2 bath 1 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-mini-flat-flat-apartment-for-rent-mobolaji-bank-anthony-way-ikeja-lagos-4DMFC
4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OGBA LAGOS,Ogba Lagos,"₦ 1,500,000",4 bed 3 bath 4 toilet,https://www.propertypro.ng/property/4-bedroom-terraced-duplex-house-for-rent-ogba-lagos-2DMKA
1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT HARMONY ESTATE ADO AJAH LAGOS,Harmony Estate Ado Ajah Lagos,"₦ 600,000",1 bed bath toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-mini-flat-flat-apartment-for-rent-harmony-estate-ado-ajah-lagos-7DLWB
MINI FLAT FLAT / APARTMENT FOR RENT ... OGOMBO AJAH LAGOS,... Ogombo Ajah Lagos,"₦ 400,000",0 bed 0 bath 0 toilet,https://www.propertypro.ng/property/mini-flat-flat-apartment-for-rent-ogombo-ajah-lagos-5DKPX
2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT SOLUYI GBAGADA LAGOS,Soluyi Gbagada Lagos,"₦ 800,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-blocks-of-flats-house-for-rent-soluyi-gbagada-lagos-7DLYR
4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKATE ELEGUSHI LEKKI. IKATE LEKKI LAGOS,Ikate Elegushi Lekki. Ikate Lekki Lagos,"₦ 4,500,000",4 bed 5 bath 5 toilet,https://www.propertypro.ng/property/4-bedroom-semi-detached-duplex-house-for-rent-ikate-elegushi-lekki-ikate-lekki-lagos-1DFUR
3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT AJAO ESTATE ANTHONY VILLAGE MARYLAND LAGOS,Ajao Estate Anthony Village Maryland Lagos,"₦ 1,800,000",3 bed 4 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-blocks-of-flats-house-for-rent-ajao-estate-anthony-village-maryland-lagos-9DKNG
"2 BEDROOM FLAT / APARTMENT FOR RENT AINA AJAYI ESTATE, EKORO ABULE EGBA LAGOS","Aina Ajayi Estate, Ekoro Abule Egba Lagos","₦ 400,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-aina-ajayi-estate-ekoro-abule-egba-lagos-9DBHW
3 BEDROOM FLAT / APARTMENT FOR RENT TOYIN STREET IKEJA LAGOS,Toyin Street Ikeja Lagos,"₦ 2,000,000",3 bed 3 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-toyin-street-ikeja-lagos-6DHPU
FLAT / APARTMENT FOR RENT JO JIBOWU YABA LAGOS,Jo Jibowu Yaba Lagos,"₦ 700,000",bed bath toilet,https://www.propertypro.ng/property/flat-apartment-for-rent-jo-jibowu-yaba-lagos-4DKVE
3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT PARKVIEW ESTATE IKOYI LAGOS,Parkview Estate Ikoyi Lagos,"₦ 6,000,000",3 bed 3 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-blocks-of-flats-house-for-rent-parkview-estate-ikoyi-lagos-9DGRG
3 BEDROOM FLAT / APARTMENT FOR RENT OFF LANRE AWOLOKUN ROAD GBAGADA ESTATE PHASE 2 ESTATE PHASE 2 GBAGADA LAGOS,Off Lanre Awolokun Road Gbagada Estate Phase 2 Estate Phase 2 Gbagada Lagos,"₦ 1,800,000",3 bed 4 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-off-lanre-awolokun-road-gbagada-estate-phase-2-estate-phase-2-gbagada-lagos-2DHZZ
"3 BEDROOM FLAT / APARTMENT FOR RENT HARMONY ESTATE, LANGBASA. AJAH LAGOS","Harmony Estate, Langbasa. Ajah Lagos","₦ 800,000",3 bed 3 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-harmony-estate-langbasa-ajah-lagos-0CYUA
5 BEDROOM FLAT / APARTMENT FOR RENT BODE THOMAS BODE THOMAS SURULERE LAGOS,Bode Thomas Bode Thomas Surulere Lagos,"₦ 3,500,000",5 bed 5 bath 5 toilet,https://www.propertypro.ng/property/5-bedroom-flat-apartment-for-rent-bode-thomas-bode-thomas-surulere-lagos-8DKFL
4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT MENDE MARYLAND LAGOS,Mende Maryland Lagos,"₦ 3,000,000",4 bed 5 bath 5 toilet,https://www.propertypro.ng/property/4-bedroom-terraced-duplex-house-for-rent-mende-maryland-lagos-0DHEX
4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI EXPRESSWAY CHEVRON LEKKI LAGOS,Lekki Expressway Chevron Lekki Lagos,"₦ 3,500,000",4 bed 0 bath 0 toilet,https://www.propertypro.ng/property/4-bedroom-terraced-duplex-house-for-rent-lekki-expressway-chevron-lekki-lagos-0DFJW
HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS,Lekki Phase 1 Lekki Lagos,"₦ 2,000,000",bed bath toilet,https://www.propertypro.ng/property/house-for-rent-lekki-phase-1-lekki-lagos-6DLJR
OFFICE SPACE COMMERCIAL PROPERTY FOR RENT LEKKI EPE EXPRESSWAY IGBO-EFON LEKKI LAGOS,Lekki Epe Expressway Igbo Efon Lekki Lagos,"₦ 35,000",bed bath toilet,https://www.propertypro.ng/property/office-space-commercial-property-for-rent-lekki-epe-expressway-igbo-efon-lekki-lagos-2DFYL
2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT OSAPA LONDON OSAPA LONDON LEKKI LAGOS,Osapa London Osapa London Lekki Lagos,"₦ 2,000,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-blocks-of-flats-house-for-rent-osapa-london-osapa-london-lekki-lagos-4DBLV
BLOCKS OF FLATS HOUSE FOR RENT MURI OKUNOLA VICTORIA ISLAND LAGOS,Muri Okunola Victoria Island Lagos,"₦ 40,000,000",bed bath toilet,https://www.propertypro.ng/property/blocks-of-flats-house-for-rent-muri-okunola-victoria-island-lagos-1CXPV
3 BEDROOM FLAT / APARTMENT FOR RENT - LEKKI PHASE 1 LEKKI LAGOS,- Lekki Phase 1 Lekki Lagos,"₦ 4,000,000",3 bed 0 bath 0 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-lekki-phase-1-lekki-lagos-2DCZQ
6 BEDROOM DETACHED DUPLEX HOUSE FOR RENT LEKKI HAND RIGHT SIDE LEKKI PHASE 1 LEKKI LAGOS,Lekki Hand Right Side Lekki Phase 1 Lekki Lagos,"₦ 12,000,000",6 bed 6 bath 7 toilet,https://www.propertypro.ng/property/6-bedroom-detached-duplex-house-for-rent-lekki-hand-right-side-lekki-phase-1-lekki-lagos-5DGJT
3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT SOLUYI GBAGADA LAGOS,Soluyi Gbagada Lagos,"₦ 1,400,000",3 bed 3 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-blocks-of-flats-house-for-rent-soluyi-gbagada-lagos-0DLWQ
2 BEDROOM FLAT / APARTMENT FOR RENT ABIMBOLA ESTATE OKO OBA ABULE EGBA ABULE EGBA LAGOS,Abimbola Estate Oko Oba Abule Egba Abule Egba Lagos,"₦ 600,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-abimbola-estate-oko-oba-abule-egba-abule-egba-lagos-7DEMT
SELF CONTAIN FLAT / APARTMENT FOR RENT .... AGUNGI LEKKI LAGOS,.... Agungi Lekki Lagos,"₦ 1,000,000",0 bed 0 bath 0 toilet,https://www.propertypro.ng/property/self-contain-flat-apartment-for-rent-agungi-lekki-lagos-8DHQW
4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OFF ADENIYI JONES ADENIYI JONES IKEJA LAGOS,Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,"₦ 5,500,000",4 bed 5 bath 5 toilet,https://www.propertypro.ng/property/4-bedroom-semi-detached-duplex-house-for-rent-off-adeniyi-jones-adeniyi-jones-ikeja-lagos-9CMVM
2 BEDROOM FLAT / APARTMENT FOR RENT HARMONY ESTATE GBAGADA LAGOS,Harmony Estate Gbagada Lagos,"₦ 1,400,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-harmony-estate-gbagada-lagos-0DAHL
SEMI DETACHED DUPLEX HOUSE FOR RENT ... OSBORNE FORESHORE ESTATE IKOYI LAGOS,... Osborne Foreshore Estate Ikoyi Lagos,"₦ 6,000,000",0 bed 0 bath 0 toilet,https://www.propertypro.ng/property/semi-detached-duplex-house-for-rent-osborne-foreshore-estate-ikoyi-lagos-4DKQU
4 BEDROOM FLAT / APARTMENT FOR RENT AKOKA YABA LAGOS,Akoka Yaba Lagos,"₦ 1,800,000",4 bed 4 bath 5 toilet,https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-rent-akoka-yaba-lagos-9DLZK
OFFICE SPACE COMMERCIAL PROPERTY FOR RENT ADENIYI JONES IKEJA LAGOS,Adeniyi Jones Ikeja Lagos,"₦ 3,000,000",bed bath toilet,https://www.propertypro.ng/property/office-space-commercial-property-for-rent-adeniyi-jones-ikeja-lagos-9CYPK
5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT ADO AJAH LAGOS,Ado Ajah Lagos,"₦ 2,000,000",5 bed bath toilet,https://www.propertypro.ng/property/5-bedroom-semi-detached-duplex-house-for-rent-ado-ajah-lagos-6DJWP
1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT DESTINY HOMES SANGOTEDO AJAH LAGOS,Destiny Homes Sangotedo Ajah Lagos,"₦ 450,000",1 bed 1 bath 2 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-mini-flat-flat-apartment-for-rent-destiny-homes-sangotedo-ajah-lagos-5DMCQ
1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT PARKVIEW ESTATE IKOYI LAGOS,Parkview Estate Ikoyi Lagos,"₦ 750,000",1 bed 1 bath 1 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-self-contain-flat-apartment-for-rent-parkview-estate-ikoyi-lagos-3DLHJ
4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI LAGOS,Lekki Lagos,"₦ 2,500,000",4 bed 4 bath 4 toilet,https://www.propertypro.ng/property/4-bedroom-terraced-duplex-house-for-rent-lekki-lagos-2DMFT
2 BEDROOM FLAT / APARTMENT FOR RENT LEKKI PHASE 1 LEKKI LAGOS,Lekki Phase 1 Lekki Lagos,"₦ 2,000,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-lekki-phase-1-lekki-lagos-7CXUG
5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT OSBOURNE FORESHORE 1 ESTATE IKOYI OSBORNE FORESHORE ESTATE IKOYI LAGOS,Osbourne Foreshore 1 Estate Ikoyi Osborne Foreshore Estate Ikoyi Lagos,"₦ 15,000,000",5 bed 6 bath 6 toilet,https://www.propertypro.ng/property/5-bedroom-detached-duplex-house-for-rent-osbourne-foreshore-1-estate-ikoyi-osborne-foreshore-estate-ikoyi-lagos-2DHHQ
3 BEDROOM FLAT / APARTMENT FOR RENT MENDE MARYLAND LAGOS,Mende Maryland Lagos,"₦ 1,500,000",3 bed 3 bath 3 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-mende-maryland-lagos-5CURV
1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT BAJULAIYE SHOMOLU LAGOS,Bajulaiye Shomolu Lagos,"₦ 320,000",1 bed 1 bath 1 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-self-contain-flat-apartment-for-rent-bajulaiye-shomolu-lagos-6DJZP
TERRACED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS,Lekki Phase 1 Lekki Lagos,"₦ 4,800,000",bed bath toilet,https://www.propertypro.ng/property/terraced-duplex-house-for-rent-lekki-phase-1-lekki-lagos-3DJQV
1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT ALFRED GARDEN OREGUN OREGUN IKEJA LAGOS,Alfred Garden Oregun Oregun Ikeja Lagos,"₦ 1,500,000",1 bed 2 bath 2 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-mini-flat-flat-apartment-for-rent-alfred-garden-oregun-oregun-ikeja-lagos-0CUBU
SHARED APARTMENT FLAT / APARTMENT FOR RENT OSAPA LONDON BY SHOPRITE ROAD OSAPA LONDON LEKKI LAGOS,Osapa London By Shoprite Road Osapa London Lekki Lagos,"₦ 750,000",bed 1 bath 1 toilet,https://www.propertypro.ng/property/shared-apartment-flat-apartment-for-rent-osapa-london-by-shoprite-road-osapa-london-lekki-lagos-9DLBL
3 BEDROOM FLAT / APARTMENT FOR RENT PALM VIEW ESTATE NEW OKO OBA ABULE EGBA ABULE EGBA LAGOS,Palm View Estate New Oko Oba Abule Egba Abule Egba Lagos,"₦ 800,000",3 bed 2 bath 3 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-palm-view-estate-new-oko-oba-abule-egba-abule-egba-lagos-7DANW
3 BEDROOM FLAT / APARTMENT FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS,Lekki Phase 1 Lekki Phase 1 Lekki Lagos,"₦ 2,500,000",3 bed 3 bath 3 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-lekki-phase-1-lekki-phase-1-lekki-lagos-7DGRA
3 BEDROOM FLAT / APARTMENT FOR RENT OSAPALONDON LEKKI. OSAPA LONDON LEKKI LAGOS,Osapalondon Lekki. Osapa London Lekki Lagos,"₦ 2,300,000",3 bed 4 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-osapalondon-lekki-osapa-london-lekki-lagos-5DHBV
2 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR RENT BUKNOR ESTATE VIA JAKANDE ESTATE OKE AFA LAGOS BUCKNOR ISOLO LAGOS,Buknor Estate Via Jakande Estate Oke Afa Lagos Bucknor Isolo Lagos,"₦ 450,000",2 bed 2 bath 2 toilet,https://www.propertypro.ng/property/2-bedroom-self-contain-flat-apartment-for-rent-buknor-estate-via-jakande-estate-oke-afa-lagos-bucknor-isolo-lagos-0DLCY
5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ERUWEN IKORODU IKORODU LAGOS,Eruwen Ikorodu Ikorodu Lagos,"₦ 70,000,000",5 bed 5 bath 6 toilet,https://www.propertypro.ng/property/5-bedroom-detached-duplex-house-for-rent-eruwen-ikorodu-ikorodu-lagos-3DHCC
2 BEDROOM FLAT / APARTMENT FOR RENT EMMANUELLA BUS STOP GOVERNOR ROAD IKOTUN IKOTUN IKOTUN/IGANDO LAGOS,Emmanuella Bus Stop Governor Road Ikotun Ikotun Ikotun Igando Lagos,"₦ 300,000",2 bed 2 bath 2 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-emmanuella-bus-stop-governor-road-ikotun-ikotun-ikotun-igando-lagos-0DCFG
2 BEDROOM FLAT / APARTMENT FOR RENT MAGODO KOSOFE/IKOSI LAGOS,Magodo Kosofe Ikosi Lagos,"₦ 2,000,000",2 bed 3 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-magodo-kosofe-ikosi-lagos-6DJSS
1 BEDROOM MINI FLAT SHARED APARTMENT FLAT / APARTMENT FOR RENT ESTATE EXTENSION AGUNGI LEKKI LAGOS,Estate Extension Agungi Lekki Lagos,"₦ 1,000,000",1 bed 1 bath 1 toilet,https://www.propertypro.ng/property/1-bedroom-mini-flat-shared-apartment-flat-apartment-for-rent-estate-extension-agungi-lekki-lagos-9DHMU
2 BEDROOM FLAT / APARTMENT FOR RENT GEMANDE ESTATE EGBEDA ALIMOSHO LAGOS,Gemande Estate Egbeda Alimosho Lagos,"₦ 800,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-gemande-estate-egbeda-alimosho-lagos-5DKHT
FLAT / APARTMENT FOR RENT OYEMKUN IFAKO-OGBA OGBA LAGOS,Oyemkun Ifako Ogba Ogba Lagos,"₦ 700,000",bed bath toilet,https://www.propertypro.ng/property/flat-apartment-for-rent-oyemkun-ifako-ogba-ogba-lagos-9DLCE
BLOCKS OF FLATS HOUSE FOR RENT AINA STREET IFAKO-GBAGADA GBAGADA LAGOS,Aina Street Ifako Gbagada Gbagada Lagos,"₦ 900,000",bed bath toilet,https://www.propertypro.ng/property/blocks-of-flats-house-for-rent-aina-street-ifako-gbagada-gbagada-lagos-5DLDQ
5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT OGUDU GRA OGUDU LAGOS,Ogudu Gra Ogudu Lagos,"₦ 3,000,000",5 bed 5 bath 5 toilet,https://www.propertypro.ng/property/5-bedroom-detached-duplex-house-for-rent-ogudu-gra-ogudu-lagos-8DGTT
2 BEDROOM FLAT / APARTMENT FOR RENT OGUDU GRA OGUDU LAGOS,Ogudu Gra Ogudu Lagos,"₦ 1,300,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ogudu-gra-ogudu-lagos-5DHVQ
3 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR RENT LEKKI PHASE 1 LEKKI LAGOS,Lekki Phase 1 Lekki Lagos,"₦ 2,500,000",3 bed 3 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-self-contain-flat-apartment-for-rent-lekki-phase-1-lekki-lagos-5DMHL
2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ALAGBADO ABULE EGBA LAGOS,Alagbado Abule Egba Lagos,"₦ 400,000",2 bed 2 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-blocks-of-flats-house-for-rent-alagbado-abule-egba-lagos-8DKVR
3 BEDROOM FLAT / APARTMENT FOR RENT GREENFIELD ESTATE AGO PALACE OKOTA LAGOS,Greenfield Estate Ago Palace Okota Lagos,"₦ 950,000",3 bed 3 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-greenfield-estate-ago-palace-okota-lagos-4CVTR
2 BEDROOM FLAT / APARTMENT FOR RENT SCHEME 1 AGEGE LAGOS,Scheme 1 Agege Lagos,"₦ 550,000",2 bed 2 bath 2 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-scheme-1-agege-lagos-9DKAX
FLAT / APARTMENT FOR RENT ... AJIRAN AJAH LAGOS,... Ajiran Ajah Lagos,"₦ 1,500,000",0 bed 0 bath 0 toilet,https://www.propertypro.ng/property/flat-apartment-for-rent-ajiran-ajah-lagos-0DKQG
5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT JACOB MEWS ESTATE ALAGOMEJI YABA LAGOS,Jacob Mews Estate Alagomeji Yaba Lagos,"₦ 5,000,000",5 bed 5 bath 6 toilet,https://www.propertypro.ng/property/5-bedroom-terraced-duplex-house-for-rent-jacob-mews-estate-alagomeji-yaba-lagos-6DMGH
3 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT ISAGA IFAKO-OGBA OGBA LAGOS,Isaga Ifako Ogba Ogba Lagos,"₦ 750,000",3 bed 4 bath 4 toilet,https://www.propertypro.ng/property/3-bedroom-mini-flat-flat-apartment-for-rent-isaga-ifako-ogba-ogba-lagos-7DLHL
2 BEDROOM FLAT / APARTMENT FOR RENT OGUDU-ORIKE OGUDU LAGOS,Ogudu Orike Ogudu Lagos,"₦ 800,000",2 bed 3 bath 3 toilet,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ogudu-orike-ogudu-lagos-8CYCP
7 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT AWOLOWO WAY IKEJA LAGOS,Awolowo Way Ikeja Lagos,"₦ 5,000,000",7 bed 7 bath 7 toilet,https://www.propertypro.ng/property/7-bedroom-blocks-of-flats-house-for-rent-awolowo-way-ikeja-lagos-0DLQF
